trade_dt,fs_info_type,positions,num_cont
20170710,3,45582.0,1.0
20170711,2,46250.0,1.0
20170711,3,46949.0,1.0
20170712,2,46361.0,1.0
20170712,3,47539.0,1.0
20170713,2,46172.0,1.0
20170713,3,46730.0,1.0
20170714,2,45397.0,1.0
20170714,3,46358.0,1.0
20170717,2,43713.0,1.0
20170717,3,44953.0,1.0
20170718,2,53132.0,2.0
20170718,3,54379.0,2.0
20170719,2,53544.0,2.0
20170719,3,54299.0,2.0
20170720,2,53622.0,2.0
20170720,3,54971.0,2.0
20170721,2,53929.0,2.0
20170721,3,54948.0,2.0
20170724,2,53705.0,2.0
20170724,3,55058.0,2.0
20170725,2,53866.0,2.0
20170725,3,54683.0,2.0
20170726,2,54479.0,2.0
20170726,3,54983.0,2.0
20170727,2,53808.0,2.0
20170727,3,54437.0,2.0
20170728,2,53664.0,2.0
20170728,3,54246.0,2.0
20170731,2,52771.0,2.0
20170731,3,53572.0,2.0
20170801,2,51304.0,2.0
20170801,3,51531.0,2.0
20170802,2,49611.0,2.0
20170802,3,50643.0,2.0
20170803,2,48205.0,2.0
20170803,3,49571.0,2.0
20170804,2,46921.0,2.0
20170804,3,48629.0,2.0
20170807,2,46585.0,2.0
20170807,3,47767.0,2.0
20170808,2,45439.0,2.0
20170808,3,47056.0,2.0
20170809,2,43656.0,2.0
20170809,3,45161.0,2.0
20170810,2,42136.0,2.0
20170810,3,43793.0,2.0
20170811,2,41440.0,2.0
20170811,3,43460.0,2.0
20170814,2,40674.0,2.0
20170814,3,43318.0,2.0
20170815,2,39056.0,2.0
20170815,3,41588.0,2.0
20170816,2,37887.0,2.0
20170816,3,40778.0,2.0
20170817,2,37921.0,2.0
20170817,3,40981.0,2.0
20170818,2,37035.0,2.0
20170818,3,40843.0,2.0
20170821,2,37018.0,2.0
20170821,3,41259.0,2.0
20170822,2,37677.0,2.0
20170822,3,41634.0,2.0
20170823,2,38000.0,2.0
20170823,3,42181.0,2.0
20170824,2,38562.0,2.0
20170824,3,42662.0,2.0
20170825,2,38386.0,2.0
20170825,3,42357.0,2.0
20170828,2,38356.0,2.0
20170828,3,41755.0,2.0
20170829,2,38976.0,2.0
20170829,3,42284.0,2.0
20170830,2,38632.0,2.0
20170830,3,41961.0,2.0
20170831,2,39508.0,2.0
20170831,3,42534.0,2.0
20170901,2,39695.0,2.0
20170901,3,42086.0,2.0
20170904,2,40112.0,2.0
20170904,3,42544.0,2.0
20170905,2,40208.0,2.0
20170905,3,42512.0,2.0
20170906,2,40061.0,2.0
20170906,3,42566.0,2.0
20170907,2,39863.0,2.0
20170907,3,42817.0,2.0
20170908,2,40122.0,2.0
20170908,3,42435.0,2.0
20170911,2,41305.0,1.0
20170911,3,43923.0,1.0
20170912,2,42979.0,1.0
20170912,3,45406.0,1.0
20170913,2,45583.0,1.0
20170913,3,48527.0,1.0
20170914,2,46628.0,1.0
20170914,3,50051.0,1.0
20170915,2,47746.0,1.0
20170915,3,50676.0,1.0
20170918,2,51913.0,1.0
20170918,3,53627.0,1.0
20170919,2,52009.0,1.0
20170919,3,54476.0,1.0
20170920,2,52537.0,1.0
20170920,3,56204.0,1.0
20170921,2,52241.0,1.0
20170921,3,56057.0,1.0
20170922,2,52475.0,1.0
20170922,3,56422.0,1.0
20170925,2,52963.0,1.0
20170925,3,56695.0,1.0
20170926,2,53005.0,1.0
20170926,3,56698.0,1.0
20170927,2,53247.0,1.0
20170927,3,56490.0,1.0
20170928,2,54211.0,1.0
20170928,3,56787.0,1.0
20170929,2,53875.0,1.0
20170929,3,56527.0,1.0
20171009,2,54547.0,1.0
20171009,3,56674.0,1.0
20171010,2,54078.0,1.0
20171010,3,56834.0,1.0
20171011,2,54248.0,1.0
20171011,3,56560.0,1.0
20171012,2,55086.0,1.0
20171012,3,56870.0,1.0
20171013,2,55753.0,1.0
20171013,3,57311.0,1.0
20171016,2,54927.0,1.0
20171016,3,57275.0,1.0
20171017,2,53871.0,1.0
20171017,3,56026.0,1.0
20171018,2,54635.0,1.0
20171018,3,57501.0,1.0
20171019,2,54724.0,1.0
20171019,3,56440.0,1.0
20171020,2,55417.0,1.0
20171020,3,57583.0,1.0
20171023,2,54961.0,1.0
20171023,3,57554.0,1.0
20171024,2,54446.0,1.0
20171024,3,57375.0,1.0
20171025,2,55524.0,1.0
20171025,3,57835.0,1.0
20171026,2,53686.0,1.0
20171026,3,56584.0,1.0
20171027,2,52193.0,1.0
20171027,3,55379.0,1.0
20171030,2,49646.0,1.0
20171030,3,52301.0,1.0
20171031,2,47009.0,1.0
20171031,3,50149.0,1.0
20171101,2,54581.0,2.0
20171101,3,58057.0,2.0
20171102,2,53991.0,2.0
20171102,3,57510.0,2.0
20171103,2,54234.0,2.0
20171103,3,56894.0,2.0
20171106,2,54985.0,2.0
20171106,3,56571.0,2.0
20171107,2,54183.0,2.0
20171107,3,56074.0,2.0
20171108,2,52319.0,2.0
20171108,3,53565.0,2.0
20171109,2,50320.0,2.0
20171109,3,52092.0,2.0
20171110,2,49873.0,2.0
20171110,3,50786.0,2.0
20171113,2,49455.0,2.0
20171113,3,48709.0,2.0
20171114,2,47940.0,2.0
20171114,3,46691.0,2.0
20171115,2,48927.0,2.0
20171115,3,46813.0,2.0
20171116,2,48225.0,2.0
20171116,3,46074.0,2.0
20171117,2,46913.0,2.0
20171117,3,45091.0,2.0
20171120,2,45895.0,2.0
20171120,3,43860.0,2.0
20171121,2,44098.0,2.0
20171121,3,42937.0,2.0
20171122,2,43511.0,2.0
20171122,3,42090.0,2.0
20171123,2,42910.0,2.0
20171123,3,41288.0,2.0
20171124,2,42709.0,2.0
20171124,3,41649.0,2.0
20171127,2,43435.0,2.0
20171127,3,42532.0,2.0
20171128,2,43943.0,2.0
20171128,3,43495.0,2.0
20171129,2,43492.0,2.0
20171129,3,43364.0,2.0
20171130,2,43641.0,2.0
20171130,3,43599.0,2.0
20171201,2,43476.0,2.0
20171201,3,43219.0,2.0
20171204,2,42414.0,2.0
20171204,3,42258.0,2.0
20171205,2,41736.0,2.0
20171205,3,41383.0,2.0
20171206,2,40982.0,2.0
20171206,3,40855.0,2.0
20171207,2,40731.0,2.0
20171207,3,40666.0,2.0
20171208,2,41039.0,2.0
20171208,3,40267.0,2.0
20171211,2,40732.0,1.0
20171211,3,39983.0,1.0
20171212,2,40898.0,1.0
20171212,3,39887.0,1.0
20171213,2,41634.0,1.0
20171213,3,40967.0,1.0
20171214,2,41470.0,1.0
20171214,3,40982.0,1.0
20171215,2,41694.0,1.0
20171215,3,41514.0,1.0
20171218,2,41804.0,1.0
20171218,3,42115.0,1.0
20171219,2,41528.0,1.0
20171219,3,41938.0,1.0
20171220,2,42004.0,1.0
20171220,3,42278.0,1.0
20171221,2,41981.0,1.0
20171221,3,42312.0,1.0
20171222,2,42330.0,1.0
20171222,3,42642.0,1.0
20171225,2,42100.0,1.0
20171225,3,42425.0,1.0
20171226,2,41960.0,1.0
20171226,3,42346.0,1.0
20171227,2,42230.0,1.0
20171227,3,42601.0,1.0
20171228,2,42039.0,1.0
20171228,3,42554.0,1.0
20171229,2,42268.0,1.0
20171229,3,43058.0,1.0
20180102,2,42375.0,1.0
20180102,3,42469.0,1.0
20180103,2,42744.0,1.0
20180103,3,42693.0,1.0
20180104,2,42329.0,1.0
20180104,3,41836.0,1.0
20180105,2,41726.0,1.0
20180105,3,41273.0,1.0
20180108,2,41387.0,1.0
20180108,3,40986.0,1.0
20180109,2,40575.0,1.0
20180109,3,40264.0,1.0
20180110,2,39784.0,1.0
20180110,3,39854.0,1.0
20180111,2,38095.0,1.0
20180111,3,38315.0,1.0
20180112,2,37120.0,1.0
20180112,3,37232.0,1.0
20180115,2,37392.0,1.0
20180115,3,36961.0,1.0
20180116,2,36798.0,1.0
20180116,3,36053.0,1.0
20180117,2,37160.0,1.0
20180117,3,36714.0,1.0
20180118,2,36961.0,1.0
20180118,3,36463.0,1.0
20180119,2,35348.0,1.0
20180119,3,35098.0,1.0
20180122,2,34683.0,1.0
20180122,3,34321.0,1.0
20180123,2,33721.0,1.0
20180123,3,33105.0,1.0
20180124,2,31679.0,1.0
20180124,3,31184.0,1.0
20180125,2,29628.0,1.0
20180125,3,29152.0,1.0
20180126,2,28244.0,1.0
20180126,3,27670.0,1.0
20180129,2,27299.0,1.0
20180129,3,26694.0,1.0
20180130,2,26286.0,1.0
20180130,3,25722.0,1.0
20180131,2,24935.0,1.0
20180131,3,24562.0,1.0
20180201,2,21231.0,1.0
20180201,3,21128.0,1.0
20180202,2,20207.0,1.0
20180202,3,20270.0,1.0
20180205,2,18925.0,1.0
20180205,3,18803.0,1.0
20180206,2,17094.0,1.0
20180206,3,16957.0,1.0
20180207,2,25156.0,2.0
20180207,3,24853.0,2.0
20180208,2,24048.0,2.0
20180208,3,23723.0,2.0
20180209,2,22778.0,2.0
20180209,3,22955.0,2.0
20180212,2,21390.0,2.0
20180212,3,21529.0,2.0
20180213,2,20070.0,2.0
20180213,3,20194.0,2.0
20180214,2,19636.0,2.0
20180214,3,19783.0,2.0
20180222,2,19716.0,2.0
20180222,3,19736.0,2.0
20180223,2,19370.0,2.0
20180223,3,19461.0,2.0
20180226,2,18852.0,2.0
20180226,3,19142.0,2.0
20180227,2,17868.0,2.0
20180227,3,18182.0,2.0
20180228,2,17923.0,2.0
20180228,3,18081.0,2.0
20180301,2,17684.0,2.0
20180301,3,17815.0,2.0
20180302,2,17604.0,2.0
20180302,3,18298.0,2.0
20180305,2,17114.0,2.0
20180305,3,17857.0,2.0
20180306,2,17296.0,2.0
20180306,3,18286.0,2.0
20180307,2,17079.0,2.0
20180307,3,18019.0,2.0
20180308,2,17183.0,2.0
20180308,3,18170.0,2.0
20180309,2,16021.0,2.0
20180309,3,17100.0,2.0
20180312,2,15967.0,1.0
20180312,3,17127.0,1.0
20180313,2,15914.0,1.0
20180313,3,16906.0,1.0
20180314,2,15933.0,1.0
20180314,3,16549.0,1.0
20180315,2,16038.0,1.0
20180315,3,16812.0,1.0
20180316,2,15782.0,1.0
20180316,3,16570.0,1.0
20180319,2,15663.0,1.0
20180319,3,16548.0,1.0
20180320,2,16605.0,1.0
20180320,3,17564.0,1.0
20180321,2,16986.0,1.0
20180321,3,18109.0,1.0
20180322,2,16817.0,1.0
20180322,3,17966.0,1.0
20180323,2,16386.0,1.0
20180323,3,17713.0,1.0
20180326,2,16461.0,1.0
20180326,3,17907.0,1.0
20180327,2,16644.0,1.0
20180327,3,18387.0,1.0
20180328,2,16934.0,1.0
20180328,3,18518.0,1.0
20180329,2,16924.0,1.0
20180329,3,18471.0,1.0
20180330,2,16752.0,1.0
20180330,3,17947.0,1.0
20180402,2,16325.0,1.0
20180402,3,17714.0,1.0
20180403,2,16742.0,1.0
20180403,3,17979.0,1.0
20180404,2,17045.0,1.0
20180404,3,18209.0,1.0
20180409,2,17191.0,1.0
20180409,3,18662.0,1.0
20180410,2,17081.0,1.0
20180410,3,18432.0,1.0
20180411,2,16773.0,1.0
20180411,3,18284.0,1.0
20180412,2,16617.0,1.0
20180412,3,18314.0,1.0
20180413,2,15825.0,1.0
20180413,3,17658.0,1.0
20180416,2,16106.0,1.0
20180416,3,18663.0,1.0
20180417,2,16912.0,1.0
20180417,3,19188.0,1.0
20180418,2,15935.0,1.0
20180418,3,17796.0,1.0
20180419,2,15822.0,1.0
20180419,3,17761.0,1.0
20180420,2,15976.0,1.0
20180420,3,17728.0,1.0
20180423,2,15891.0,1.0
20180423,3,17590.0,1.0
20180424,2,16343.0,1.0
20180424,3,18115.0,1.0
20180425,2,16821.0,1.0
20180425,3,18393.0,1.0
20180426,2,16705.0,1.0
20180426,3,18127.0,1.0
20180427,2,15754.0,1.0
20180427,3,16689.0,1.0
20180502,2,15420.0,1.0
20180502,3,16101.0,1.0
20180503,2,15020.0,1.0
20180503,3,15464.0,1.0
20180504,2,14377.0,1.0
20180504,3,14654.0,1.0
20180507,2,13435.0,1.0
20180507,3,13663.0,1.0
20180508,2,12428.0,1.0
20180508,3,12263.0,1.0
20180509,2,11576.0,1.0
20180509,3,11378.0,1.0
20180510,2,11155.0,1.0
20180510,3,11000.0,1.0
20180511,2,9449.0,1.0
20180511,3,9453.0,1.0
20180514,2,9009.0,1.0
20180514,3,8890.0,1.0
20180515,2,7766.0,1.0
20180515,3,7689.0,1.0
20180516,2,15746.0,2.0
20180516,3,15593.0,2.0
20180517,2,14897.0,2.0
20180517,3,14705.0,2.0
20180518,2,14373.0,2.0
20180518,3,14195.0,2.0
20180521,2,13668.0,2.0
20180521,3,13835.0,2.0
20180522,2,13645.0,2.0
20180522,3,13954.0,2.0
20180523,2,14345.0,2.0
20180523,3,14714.0,2.0
20180524,2,14267.0,2.0
20180524,3,14430.0,2.0
20180525,2,14235.0,2.0
20180525,3,14445.0,2.0
20180528,2,14068.0,2.0
20180528,3,14587.0,2.0
20180529,2,13932.0,2.0
20180529,3,14662.0,2.0
20180530,2,12763.0,2.0
20180530,3,13520.0,2.0
20180531,2,12466.0,2.0
20180531,3,13095.0,2.0
20180601,2,12609.0,2.0
20180601,3,13185.0,2.0
20180604,2,13464.0,2.0
20180604,3,13935.0,2.0
20180605,2,13636.0,2.0
20180605,3,14005.0,2.0
20180606,2,14041.0,2.0
20180606,3,14505.0,2.0
20180607,2,14440.0,2.0
20180607,3,14842.0,2.0
20180608,2,15155.0,2.0
20180608,3,15622.0,2.0
20180611,2,15333.0,1.0
20180611,3,15889.0,1.0
20180612,2,15360.0,1.0
20180612,3,15695.0,1.0
20180613,2,14936.0,1.0
20180613,3,15203.0,1.0
20180614,2,15383.0,1.0
20180614,3,15946.0,1.0
20180615,2,15627.0,1.0
20180615,3,16364.0,1.0
20180619,2,16008.0,1.0
20180619,3,17228.0,1.0
20180620,2,15725.0,1.0
20180620,3,17538.0,1.0
20180621,2,15909.0,1.0
20180621,3,17843.0,1.0
20180622,2,16218.0,1.0
20180622,3,18325.0,1.0
20180625,2,16771.0,1.0
20180625,3,18578.0,1.0
20180626,2,16820.0,1.0
20180626,3,18711.0,1.0
20180627,2,17292.0,1.0
20180627,3,19103.0,1.0
20180628,2,17649.0,1.0
20180628,3,19327.0,1.0
20180629,2,18047.0,1.0
20180629,3,20015.0,1.0
20180702,2,17822.0,1.0
20180702,3,19596.0,1.0
20180703,2,17484.0,1.0
20180703,3,19142.0,1.0
20180704,2,16736.0,1.0
20180704,3,18616.0,1.0
20180705,2,16469.0,1.0
20180705,3,18224.0,1.0
20180706,2,16987.0,1.0
20180706,3,18322.0,1.0
20180709,2,16851.0,1.0
20180709,3,18119.0,1.0
20180710,2,16855.0,1.0
20180710,3,18172.0,1.0
20180711,2,16762.0,1.0
20180711,3,18452.0,1.0
20180712,2,16711.0,1.0
20180712,3,18237.0,1.0
20180713,2,17000.0,1.0
20180713,3,18525.0,1.0
20180716,2,17449.0,1.0
20180716,3,18693.0,1.0
20180717,2,17383.0,1.0
20180717,3,18622.0,1.0
20180718,2,17448.0,1.0
20180718,3,18745.0,1.0
20180719,2,18369.0,1.0
20180719,3,19760.0,1.0
20180720,2,17733.0,1.0
20180720,3,18878.0,1.0
20180723,2,17106.0,1.0
20180723,3,18132.0,1.0
20180724,2,16549.0,1.0
20180724,3,17414.0,1.0
20180725,2,16374.0,1.0
20180725,3,17312.0,1.0
20180726,2,16590.0,1.0
20180726,3,17324.0,1.0
20180727,2,16433.0,1.0
20180727,3,16964.0,1.0
20180730,2,16111.0,1.0
20180730,3,16691.0,1.0
20180731,2,15396.0,1.0
20180731,3,16160.0,1.0
20180801,2,15200.0,1.0
20180801,3,15946.0,1.0
20180802,2,14634.0,1.0
20180802,3,15100.0,1.0
20180803,2,13639.0,1.0
20180803,3,14202.0,1.0
20180806,2,12553.0,1.0
20180806,3,13109.0,1.0
20180807,2,12241.0,1.0
20180807,3,12508.0,1.0
20180808,2,12083.0,1.0
20180808,3,12202.0,1.0
20180809,2,11511.0,1.0
20180809,3,11495.0,1.0
20180810,2,20823.0,2.0
20180810,3,21291.0,2.0
20180813,2,21120.0,2.0
20180813,3,21506.0,2.0
20180814,2,20610.0,2.0
20180814,3,21085.0,2.0
20180815,2,20199.0,2.0
20180815,3,20616.0,2.0
20180816,2,19722.0,2.0
20180816,3,20114.0,2.0
20180817,2,18267.0,2.0
20180817,3,18333.0,2.0
20180820,2,17471.0,2.0
20180820,3,17771.0,2.0
20180821,2,17278.0,2.0
20180821,3,18028.0,2.0
20180822,2,16761.0,2.0
20180822,3,17415.0,2.0
20180823,2,16635.0,2.0
20180823,3,17354.0,2.0
20180824,2,17042.0,2.0
20180824,3,17534.0,2.0
20180827,2,16935.0,2.0
20180827,3,17280.0,2.0
20180828,2,16728.0,2.0
20180828,3,16973.0,2.0
20180829,2,16783.0,2.0
20180829,3,16978.0,2.0
20180830,2,15562.0,2.0
20180830,3,15796.0,2.0
20180831,2,15309.0,2.0
20180831,3,15498.0,2.0
20180903,2,15732.0,2.0
20180903,3,15648.0,2.0
20180904,2,15314.0,2.0
20180904,3,15221.0,2.0
20180905,2,16031.0,2.0
20180905,3,15655.0,2.0
20180906,2,16150.0,2.0
20180906,3,16051.0,2.0
20180907,2,16352.0,2.0
20180907,3,16220.0,2.0
20180910,2,16777.0,2.0
20180910,3,16224.0,2.0
20180911,2,16895.0,2.0
20180911,3,15869.0,2.0
20180912,2,17651.0,2.0
20180912,3,16945.0,2.0
20180913,2,17844.0,2.0
20180913,3,16806.0,2.0
20180914,2,16685.0,2.0
20180914,3,15697.0,2.0
20180917,2,17226.0,1.0
20180917,3,16100.0,1.0
20180918,2,17638.0,1.0
20180918,3,16319.0,1.0
20180919,2,17707.0,1.0
20180919,3,16746.0,1.0
20180920,2,18272.0,1.0
20180920,3,17232.0,1.0
20180921,2,18128.0,1.0
20180921,3,17080.0,1.0
20180925,2,18184.0,1.0
20180925,3,17179.0,1.0
20180926,2,18354.0,1.0
20180926,3,17568.0,1.0
20180927,2,17760.0,1.0
20180927,3,17307.0,1.0
20180928,2,17674.0,1.0
20180928,3,17216.0,1.0
20181008,2,17400.0,1.0
20181008,3,17217.0,1.0
20181009,2,16666.0,1.0
20181009,3,16448.0,1.0
20181010,2,16225.0,1.0
20181010,3,15834.0,1.0
20181011,2,15591.0,1.0
20181011,3,15804.0,1.0
20181012,2,15756.0,1.0
20181012,3,15892.0,1.0
20181015,2,15876.0,1.0
20181015,3,15783.0,1.0
20181016,2,16059.0,1.0
20181016,3,16091.0,1.0
20181017,2,15802.0,1.0
20181017,3,15577.0,1.0
20181018,2,15868.0,1.0
20181018,3,16142.0,1.0
20181019,2,15799.0,1.0
20181019,3,15984.0,1.0
20181022,2,15470.0,1.0
20181022,3,15837.0,1.0
20181023,2,15951.0,1.0
20181023,3,16563.0,1.0
20181024,2,15998.0,1.0
20181024,3,16551.0,1.0
20181025,2,16208.0,1.0
20181025,3,17118.0,1.0
20181026,2,16307.0,1.0
20181026,3,17151.0,1.0
20181029,2,15771.0,1.0
20181029,3,16850.0,1.0
20181030,2,15399.0,1.0
20181030,3,16261.0,1.0
20181031,2,15299.0,1.0
20181031,3,16204.0,1.0
20181101,2,15590.0,1.0
20181101,3,16296.0,1.0
20181102,2,15250.0,1.0
20181102,3,15758.0,1.0
20181105,2,14745.0,1.0
20181105,3,15001.0,1.0
20181106,2,13635.0,1.0
20181106,3,13723.0,1.0
20181107,2,12484.0,1.0
20181107,3,12730.0,1.0
20181108,2,11967.0,1.0
20181108,3,12032.0,1.0
20181109,2,11550.0,1.0
20181109,3,11660.0,1.0
20181112,2,10674.0,1.0
20181112,3,10832.0,1.0
20181113,2,10380.0,1.0
20181113,3,10444.0,1.0
20181114,2,9793.0,1.0
20181114,3,9821.0,1.0
20181115,2,8579.0,1.0
20181115,3,8814.0,1.0
20181116,2,7599.0,1.0
20181116,3,8136.0,1.0
20181119,2,16470.0,2.0
20181119,3,17383.0,2.0
20181120,2,16410.0,2.0
20181120,3,17213.0,2.0
20181121,2,16241.0,2.0
20181121,3,16857.0,2.0
20181122,2,16007.0,2.0
20181122,3,16543.0,2.0
20181123,2,15657.0,2.0
20181123,3,16196.0,2.0
20181126,2,15554.0,2.0
20181126,3,16090.0,2.0
20181127,2,15731.0,2.0
20181127,3,16299.0,2.0
20181128,2,15882.0,2.0
20181128,3,16400.0,2.0
20181129,2,14142.0,2.0
20181129,3,14808.0,2.0
20181130,2,14194.0,2.0
20181130,3,14811.0,2.0
20181203,2,14276.0,2.0
20181203,3,14973.0,2.0
20181204,2,15280.0,2.0
20181204,3,16052.0,2.0
20181205,2,15299.0,2.0
20181205,3,15993.0,2.0
20181206,2,15250.0,2.0
20181206,3,16105.0,2.0
20181207,2,14965.0,2.0
20181207,3,15711.0,2.0
20181210,2,13869.0,2.0
20181210,3,14667.0,2.0
20181211,2,14159.0,2.0
20181211,3,14861.0,2.0
20181212,2,14372.0,2.0
20181212,3,15178.0,2.0
20181213,2,13820.0,2.0
20181213,3,14142.0,2.0
20181214,2,13696.0,2.0
20181214,3,14098.0,2.0
20181217,2,13979.0,1.0
20181217,3,14254.0,1.0
20181218,2,13222.0,1.0
20181218,3,13331.0,1.0
20181219,2,12693.0,1.0
20181219,3,12893.0,1.0
20181220,2,12486.0,1.0
20181220,3,12640.0,1.0
20181221,2,12627.0,1.0
20181221,3,12714.0,1.0
20181224,2,12907.0,1.0
20181224,3,12992.0,1.0
20181225,2,12408.0,1.0
20181225,3,12424.0,1.0
20181226,2,12916.0,1.0
20181226,3,13248.0,1.0
20181227,2,13042.0,1.0
20181227,3,13569.0,1.0
20181228,2,13080.0,1.0
20181228,3,13937.0,1.0
20190102,2,13427.0,1.0
20190102,3,14242.0,1.0
20190103,2,13398.0,1.0
20190103,3,14181.0,1.0
20190104,2,13743.0,1.0
20190104,3,14282.0,1.0
20190107,2,13784.0,1.0
20190107,3,14363.0,1.0
20190108,2,14051.0,1.0
20190108,3,14713.0,1.0
20190109,2,13997.0,1.0
20190109,3,14458.0,1.0
20190110,2,13763.0,1.0
20190110,3,14288.0,1.0
20190111,2,14066.0,1.0
20190111,3,14596.0,1.0
20190114,2,14388.0,1.0
20190114,3,14828.0,1.0
20190115,2,14825.0,1.0
20190115,3,15320.0,1.0
20190116,2,15044.0,1.0
20190116,3,15453.0,1.0
20190117,2,15010.0,1.0
20190117,3,15398.0,1.0
20190118,2,15194.0,1.0
20190118,3,15558.0,1.0
20190121,2,15523.0,1.0
20190121,3,15809.0,1.0
20190122,2,16014.0,1.0
20190122,3,16343.0,1.0
20190123,2,15792.0,1.0
20190123,3,15735.0,1.0
20190124,2,15819.0,1.0
20190124,3,15588.0,1.0
20190125,2,15801.0,1.0
20190125,3,15894.0,1.0
20190128,2,15756.0,1.0
20190128,3,15768.0,1.0
20190129,2,15306.0,1.0
20190129,3,15367.0,1.0
20190130,2,14545.0,1.0
20190130,3,14560.0,1.0
20190131,2,14317.0,1.0
20190131,3,14248.0,1.0
20190201,2,13825.0,1.0
20190201,3,13869.0,1.0
20190211,2,12435.0,1.0
20190211,3,12722.0,1.0
20190212,2,11448.0,1.0
20190212,3,11593.0,1.0
20190213,2,10710.0,1.0
20190213,3,10665.0,1.0
20190214,2,9230.0,1.0
20190214,3,8785.0,1.0
20190215,2,8545.0,1.0
20190215,3,8163.0,1.0
20190218,2,7075.0,1.0
20190218,3,6771.0,1.0
20190219,2,5696.0,1.0
20190219,3,5823.0,1.0
20190220,2,3844.0,1.0
20190220,3,3913.0,1.0
20190221,2,11807.0,2.0
20190221,3,11891.0,2.0
20190222,2,11076.0,2.0
20190222,3,11013.0,2.0
20190225,2,11202.0,2.0
20190225,3,11174.0,2.0
20190226,2,12412.0,2.0
20190226,3,12000.0,2.0
20190227,2,11881.0,2.0
20190227,3,11233.0,2.0
20190228,2,11972.0,2.0
20190228,3,10968.0,2.0
20190301,2,12189.0,2.0
20190301,3,11410.0,2.0
20190304,2,12492.0,2.0
20190304,3,11887.0,2.0
20190305,2,12739.0,2.0
20190305,3,12073.0,2.0
20190306,2,12510.0,2.0
20190306,3,12015.0,2.0
20190307,2,12676.0,2.0
20190307,3,12390.0,2.0
20190308,2,12958.0,2.0
20190308,3,12688.0,2.0
20190311,2,12927.0,1.0
20190311,3,12945.0,1.0
20190312,2,12916.0,1.0
20190312,3,13153.0,1.0
20190313,2,12923.0,1.0
20190313,3,13126.0,1.0
20190314,2,13422.0,1.0
20190314,3,13399.0,1.0
20190315,2,14413.0,1.0
20190315,3,14860.0,1.0
20190318,2,14655.0,1.0
20190318,3,15044.0,1.0
20190319,2,14600.0,1.0
20190319,3,15013.0,1.0
20190320,2,15103.0,1.0
20190320,3,15497.0,1.0
20190321,2,15007.0,1.0
20190321,3,15652.0,1.0
20190322,2,15065.0,1.0
20190322,3,15878.0,1.0
20190325,2,15412.0,1.0
20190325,3,16585.0,1.0
20190326,2,15894.0,1.0
20190326,3,17179.0,1.0
20190327,2,15922.0,1.0
20190327,3,17174.0,1.0
20190328,2,16248.0,1.0
20190328,3,17249.0,1.0
20190329,2,16513.0,1.0
20190329,3,17404.0,1.0
20190401,2,15836.0,1.0
20190401,3,16585.0,1.0
20190402,2,15169.0,1.0
20190402,3,15624.0,1.0
20190403,2,15556.0,1.0
20190403,3,15472.0,1.0
20190404,2,15465.0,1.0
20190404,3,15548.0,1.0
20190408,2,15949.0,1.0
20190408,3,16164.0,1.0
20190409,2,16924.0,1.0
20190409,3,16840.0,1.0
20190410,2,18509.0,1.0
20190410,3,19308.0,1.0
20190411,2,18697.0,1.0
20190411,3,19169.0,1.0
20190412,2,19132.0,1.0
20190412,3,19195.0,1.0
20190415,2,19732.0,1.0
20190415,3,19663.0,1.0
20190416,2,19817.0,1.0
20190416,3,19695.0,1.0
20190417,2,19430.0,1.0
20190417,3,19321.0,1.0
20190418,2,19299.0,1.0
20190418,3,19117.0,1.0
20190419,2,19466.0,1.0
20190419,3,18757.0,1.0
20190422,2,19561.0,1.0
20190422,3,18796.0,1.0
20190423,2,19648.0,1.0
20190423,3,18954.0,1.0
20190424,2,20325.0,1.0
20190424,3,19177.0,1.0
20190425,2,20354.0,1.0
20190425,3,19223.0,1.0
20190426,2,20213.0,1.0
20190426,3,19209.0,1.0
20190429,2,20192.0,1.0
20190429,3,19253.0,1.0
20190430,2,19529.0,1.0
20190430,3,19130.0,1.0
20190506,2,18755.0,1.0
20190506,3,18529.0,1.0
20190507,2,18546.0,1.0
20190507,3,18443.0,1.0
20190508,2,17176.0,1.0
20190508,3,17332.0,1.0
20190509,2,16123.0,1.0
20190509,3,16419.0,1.0
20190510,2,14790.0,1.0
20190510,3,15436.0,1.0
20190513,2,13922.0,1.0
20190513,3,14604.0,1.0
20190514,2,13455.0,1.0
20190514,3,14032.0,1.0
20190515,2,12013.0,1.0
20190515,3,12719.0,1.0
20190516,2,10700.0,1.0
20190516,3,11403.0,1.0
20190517,2,9449.0,1.0
20190517,3,9933.0,1.0
20190520,2,8053.0,1.0
20190520,3,8544.0,1.0
20190521,2,16657.0,2.0
20190521,3,16817.0,2.0
20190522,2,16683.0,2.0
20190522,3,16755.0,2.0
20190523,2,16615.0,2.0
20190523,3,16952.0,2.0
20190524,2,16349.0,2.0
20190524,3,16757.0,2.0
20190527,2,17036.0,2.0
20190527,3,16952.0,2.0
20190528,2,16682.0,2.0
20190528,3,16764.0,2.0
20190529,2,17102.0,2.0
20190529,3,17264.0,2.0
20190530,2,14028.0,2.0
20190530,3,14329.0,2.0
20190531,2,13882.0,2.0
20190531,3,14221.0,2.0
20190603,2,14299.0,2.0
20190603,3,14950.0,2.0
20190604,2,14655.0,2.0
20190604,3,15256.0,2.0
20190605,2,15082.0,2.0
20190605,3,15653.0,2.0
20190606,2,15398.0,2.0
20190606,3,15746.0,2.0
