trade_dt,fs_info_type,positions,num_cont
20190107,2,50593.0,1.0
20190107,3,54850.0,1.0
20190108,2,50695.0,1.0
20190108,3,55757.0,1.0
20190109,2,49176.0,1.0
20190109,3,55404.0,1.0
20190110,2,48545.0,1.0
20190110,3,53474.0,1.0
20190111,2,48721.0,1.0
20190111,3,54044.0,1.0
20190114,2,47882.0,1.0
20190114,3,52778.0,1.0
20190115,2,46639.0,1.0
20190115,3,51883.0,1.0
20190116,2,47550.0,1.0
20190116,3,53158.0,1.0
20190117,2,46771.0,1.0
20190117,3,52751.0,1.0
20190118,2,45622.0,1.0
20190118,3,51372.0,1.0
20190121,2,45023.0,1.0
20190121,3,50581.0,1.0
20190122,2,44640.0,1.0
20190122,3,50555.0,1.0
20190123,2,44090.0,1.0
20190123,3,50012.0,1.0
20190124,2,44055.0,1.0
20190124,3,48623.0,1.0
20190125,2,44144.0,1.0
20190125,3,48362.0,1.0
20190128,2,43019.0,1.0
20190128,3,48737.0,1.0
20190129,2,43839.0,1.0
20190129,3,49593.0,1.0
20190130,2,43663.0,1.0
20190130,3,49541.0,1.0
20190131,2,42989.0,1.0
20190131,3,48373.0,1.0
20190201,2,42252.0,1.0
20190201,3,47332.0,1.0
20190211,2,48896.0,2.0
20190211,3,55242.0,2.0
20190212,2,48746.0,2.0
20190212,3,54329.0,2.0
20190213,2,49186.0,2.0
20190213,3,53342.0,2.0
20190214,2,49581.0,2.0
20190214,3,51882.0,2.0
20190215,2,49692.0,2.0
20190215,3,52685.0,2.0
20190218,2,49325.0,2.0
20190218,3,53065.0,2.0
20190219,2,47766.0,2.0
20190219,3,50722.0,2.0
20190220,2,45894.0,2.0
20190220,3,49066.0,2.0
20190221,2,45249.0,2.0
20190221,3,48677.0,2.0
20190222,2,45718.0,2.0
20190222,3,47815.0,2.0
20190225,2,45426.0,2.0
20190225,3,47192.0,2.0
20190226,2,45431.0,2.0
20190226,3,48726.0,2.0
20190227,2,36642.0,2.0
20190227,3,39356.0,2.0
20190228,2,38767.0,2.0
20190228,3,40213.0,2.0
20190301,2,39406.0,2.0
20190301,3,40468.0,2.0
20190304,2,38886.0,2.0
20190304,3,42121.0,2.0
20190305,2,39493.0,2.0
20190305,3,42783.0,2.0
20190306,2,38248.0,2.0
20190306,3,42480.0,2.0
20190307,2,39015.0,2.0
20190307,3,43291.0,2.0
20190308,2,40937.0,2.0
20190308,3,43873.0,2.0
20190311,2,41471.0,1.0
20190311,3,45081.0,1.0
20190312,2,41930.0,1.0
20190312,3,46400.0,1.0
20190313,2,42498.0,1.0
20190313,3,46933.0,1.0
20190314,2,44128.0,1.0
20190314,3,47671.0,1.0
20190315,2,43665.0,1.0
20190315,3,48370.0,1.0
20190318,2,42766.0,1.0
20190318,3,47694.0,1.0
20190319,2,42584.0,1.0
20190319,3,47887.0,1.0
20190320,2,43585.0,1.0
20190320,3,48272.0,1.0
20190321,2,43451.0,1.0
20190321,3,48751.0,1.0
20190322,2,43850.0,1.0
20190322,3,49365.0,1.0
20190325,2,45596.0,1.0
20190325,3,52365.0,1.0
20190326,2,47156.0,1.0
20190326,3,54305.0,1.0
20190327,2,48377.0,1.0
20190327,3,53757.0,1.0
20190328,2,48489.0,1.0
20190328,3,53756.0,1.0
20190329,2,49234.0,1.0
20190329,3,53779.0,1.0
20190401,2,48934.0,1.0
20190401,3,53644.0,1.0
20190402,2,51200.0,1.0
20190402,3,55938.0,1.0
20190403,2,53426.0,1.0
20190403,3,58670.0,1.0
20190404,2,53114.0,1.0
20190404,3,58449.0,1.0
20190408,2,51956.0,1.0
20190408,3,58401.0,1.0
20190409,2,53822.0,1.0
20190409,3,59457.0,1.0
20190410,2,55194.0,1.0
20190410,3,60963.0,1.0
20190411,2,55809.0,1.0
20190411,3,60742.0,1.0
20190412,2,56536.0,1.0
20190412,3,60728.0,1.0
20190415,2,55938.0,1.0
20190415,3,59402.0,1.0
20190416,2,56186.0,1.0
20190416,3,59457.0,1.0
20190417,2,55202.0,1.0
20190417,3,58082.0,1.0
20190418,2,54027.0,1.0
20190418,3,56851.0,1.0
20190419,2,52741.0,1.0
20190419,3,56556.0,1.0
20190422,2,51106.0,1.0
20190422,3,56005.0,1.0
20190423,2,50167.0,1.0
20190423,3,55637.0,1.0
20190424,2,50294.0,1.0
20190424,3,54979.0,1.0
20190425,2,49071.0,1.0
20190425,3,54307.0,1.0
20190426,2,48582.0,1.0
20190426,3,53911.0,1.0
20190429,2,56328.0,2.0
20190429,3,62953.0,2.0
20190430,2,56186.0,2.0
20190430,3,63730.0,2.0
20190506,2,52753.0,2.0
20190506,3,60591.0,2.0
20190507,2,51161.0,2.0
20190507,3,58325.0,2.0
20190508,2,49368.0,2.0
20190508,3,55797.0,2.0
20190509,2,47681.0,2.0
20190509,3,54321.0,2.0
20190510,2,48612.0,2.0
20190510,3,55007.0,2.0
20190513,2,48039.0,2.0
20190513,3,54976.0,2.0
20190514,2,48541.0,2.0
20190514,3,54295.0,2.0
20190515,2,48401.0,2.0
20190515,3,54100.0,2.0
20190516,2,48064.0,2.0
20190516,3,53107.0,2.0
20190517,2,48030.0,2.0
20190517,3,53285.0,2.0
20190520,2,47700.0,2.0
20190520,3,52656.0,2.0
20190521,2,47057.0,2.0
20190521,3,51006.0,2.0
20190522,2,48490.0,2.0
20190522,3,52480.0,2.0
20190523,2,46872.0,2.0
20190523,3,52720.0,2.0
20190524,2,45820.0,2.0
20190524,3,51817.0,2.0
20190527,2,47673.0,2.0
20190527,3,52421.0,2.0
20190528,2,48983.0,2.0
20190528,3,53808.0,2.0
20190529,2,50667.0,2.0
20190529,3,55214.0,2.0
20190530,2,39324.0,2.0
20190530,3,43931.0,2.0
20190531,2,40820.0,2.0
20190531,3,44798.0,2.0
20190603,2,42029.0,2.0
20190603,3,46822.0,2.0
20190604,2,42143.0,2.0
20190604,3,47625.0,2.0
20190605,2,43606.0,2.0
20190605,3,49774.0,2.0
20190606,2,42631.0,2.0
20190606,3,48624.0,2.0
20190610,2,42206.0,2.0
20190610,3,47982.0,2.0
20190611,2,39441.0,2.0
20190611,3,45244.0,2.0
20190612,2,39396.0,2.0
20190612,3,45840.0,2.0
20190613,2,41392.0,2.0
20190613,3,48015.0,2.0
20190614,2,41039.0,2.0
20190614,3,48003.0,2.0
20190617,2,41682.0,1.0
20190617,3,48651.0,1.0
20190618,2,42731.0,1.0
20190618,3,49367.0,1.0
20190619,2,42971.0,1.0
20190619,3,49609.0,1.0
20190620,2,43986.0,1.0
20190620,3,50476.0,1.0
20190621,2,44000.0,1.0
20190621,3,51024.0,1.0
20190624,2,43849.0,1.0
20190624,3,50526.0,1.0
20190625,2,43662.0,1.0
20190625,3,51581.0,1.0
20190626,2,44215.0,1.0
20190626,3,50323.0,1.0
20190627,2,44108.0,1.0
20190627,3,50230.0,1.0
20190628,2,45413.0,1.0
20190628,3,53698.0,1.0
20190701,2,48717.0,1.0
20190701,3,56898.0,1.0
20190702,2,51789.0,1.0
20190702,3,60353.0,1.0
20190703,2,52400.0,1.0
20190703,3,62724.0,1.0
20190704,2,52282.0,1.0
20190704,3,62384.0,1.0
20190705,2,52301.0,1.0
20190705,3,61452.0,1.0
20190708,2,52206.0,1.0
20190708,3,60341.0,1.0
20190709,2,54320.0,1.0
20190709,3,62675.0,1.0
20190710,2,53895.0,1.0
20190710,3,61700.0,1.0
20190711,2,55268.0,1.0
20190711,3,63275.0,1.0
20190712,2,56089.0,1.0
20190712,3,64506.0,1.0
20190715,2,54759.0,1.0
20190715,3,62203.0,1.0
20190716,2,54729.0,1.0
20190716,3,61501.0,1.0
20190717,2,53662.0,1.0
20190717,3,61107.0,1.0
20190718,2,54988.0,1.0
20190718,3,64080.0,1.0
20190719,2,55193.0,1.0
20190719,3,63518.0,1.0
20190722,2,55248.0,1.0
20190722,3,65330.0,1.0
20190723,2,55570.0,1.0
20190723,3,64364.0,1.0
20190724,2,53473.0,1.0
20190724,3,61491.0,1.0
20190725,2,52115.0,1.0
20190725,3,59494.0,1.0
20190726,2,51981.0,1.0
20190726,3,59475.0,1.0
20190729,2,50148.0,1.0
20190729,3,54671.0,1.0
20190730,2,47209.0,1.0
20190730,3,52598.0,1.0
20190731,2,47279.0,1.0
20190731,3,53744.0,1.0
20190801,2,47597.0,1.0
20190801,3,54066.0,1.0
20190802,2,57052.0,2.0
20190802,3,63676.0,2.0
20190805,2,59189.0,2.0
20190805,3,65633.0,2.0
20190806,2,60813.0,2.0
20190806,3,68048.0,2.0
20190807,2,61363.0,2.0
20190807,3,68686.0,2.0
20190808,2,62316.0,2.0
20190808,3,69859.0,2.0
20190809,2,60393.0,2.0
20190809,3,70750.0,2.0
20190812,2,62036.0,2.0
20190812,3,72752.0,2.0
20190813,2,62184.0,2.0
20190813,3,73019.0,2.0
20190814,2,63190.0,2.0
20190814,3,72223.0,2.0
20190815,2,65163.0,2.0
20190815,3,72413.0,2.0
20190816,2,64889.0,2.0
20190816,3,73647.0,2.0
20190819,2,65337.0,2.0
20190819,3,74111.0,2.0
20190820,2,65369.0,2.0
20190820,3,74322.0,2.0
20190821,2,65496.0,2.0
20190821,3,73942.0,2.0
20190822,2,64824.0,2.0
20190822,3,73287.0,2.0
20190823,2,64709.0,2.0
20190823,3,74420.0,2.0
20190826,2,65953.0,2.0
20190826,3,74415.0,2.0
20190827,2,67184.0,2.0
20190827,3,76012.0,2.0
20190828,2,67155.0,2.0
20190828,3,76006.0,2.0
20190829,2,58336.0,2.0
20190829,3,70763.0,2.0
20190830,2,58559.0,2.0
20190830,3,69713.0,2.0
20190902,2,58675.0,2.0
20190902,3,68808.0,2.0
20190903,2,58656.0,2.0
20190903,3,68613.0,2.0
20190904,2,58913.0,2.0
20190904,3,68325.0,2.0
20190905,2,58794.0,2.0
20190905,3,68347.0,2.0
20190906,2,58924.0,2.0
20190906,3,69154.0,2.0
20190909,2,58981.0,2.0
20190909,3,68180.0,2.0
20190910,2,59240.0,2.0
20190910,3,68799.0,2.0
20190911,2,59470.0,2.0
20190911,3,68131.0,2.0
20190912,2,59073.0,2.0
20190912,3,64898.0,2.0
20190916,2,58574.0,2.0
20190916,3,64474.0,2.0
20190917,2,59737.0,1.0
20190917,3,64727.0,1.0
20190918,2,60226.0,1.0
20190918,3,65606.0,1.0
20190919,2,60909.0,1.0
20190919,3,66280.0,1.0
20190920,2,61063.0,1.0
20190920,3,66803.0,1.0
20190923,2,61890.0,1.0
20190923,3,66745.0,1.0
20190924,2,63698.0,1.0
20190924,3,68172.0,1.0
20190925,2,64210.0,1.0
20190925,3,69286.0,1.0
20190926,2,63848.0,1.0
20190926,3,67244.0,1.0
20190927,2,62551.0,1.0
20190927,3,65512.0,1.0
20190930,2,61414.0,1.0
20190930,3,65185.0,1.0
20191008,2,61765.0,1.0
20191008,3,65264.0,1.0
20191009,2,62469.0,1.0
20191009,3,66135.0,1.0
20191010,2,64569.0,1.0
20191010,3,68051.0,1.0
20191011,2,64957.0,1.0
20191011,3,68038.0,1.0
20191014,2,67186.0,1.0
20191014,3,71797.0,1.0
20191015,2,68370.0,1.0
20191015,3,72497.0,1.0
20191016,2,67509.0,1.0
20191016,3,71339.0,1.0
20191017,2,67803.0,1.0
20191017,3,73176.0,1.0
20191018,2,69415.0,1.0
20191018,3,72717.0,1.0
20191021,2,69599.0,1.0
20191021,3,72681.0,1.0
20191022,2,68590.0,1.0
20191022,3,72180.0,1.0
20191023,2,69358.0,1.0
20191023,3,72964.0,1.0
20191024,2,69882.0,1.0
20191024,3,73106.0,1.0
20191025,2,69763.0,1.0
20191025,3,73535.0,1.0
20191028,2,70586.0,1.0
20191028,3,74674.0,1.0
20191029,2,70728.0,1.0
20191029,3,75488.0,1.0
20191030,2,76926.0,2.0
20191030,3,84706.0,2.0
20191031,2,74724.0,2.0
20191031,3,80728.0,2.0
20191101,2,73829.0,2.0
20191101,3,79880.0,2.0
20191104,2,74153.0,2.0
20191104,3,79785.0,2.0
20191105,2,73947.0,2.0
20191105,3,79492.0,2.0
20191106,2,74161.0,2.0
20191106,3,80421.0,2.0
20191107,2,76005.0,2.0
20191107,3,80899.0,2.0
20191108,2,76219.0,2.0
20191108,3,81141.0,2.0
20191111,2,73964.0,2.0
20191111,3,80542.0,2.0
20191112,2,72803.0,2.0
20191112,3,80079.0,2.0
20191113,2,72889.0,2.0
20191113,3,80115.0,2.0
20191114,2,74363.0,2.0
20191114,3,81493.0,2.0
20191115,2,74554.0,2.0
20191115,3,81308.0,2.0
20191118,2,74690.0,2.0
20191118,3,82173.0,2.0
20191119,2,73820.0,2.0
20191119,3,80344.0,2.0
20191120,2,74834.0,2.0
20191120,3,81544.0,2.0
20191121,2,74566.0,2.0
20191121,3,80963.0,2.0
20191122,2,73975.0,2.0
20191122,3,80077.0,2.0
20191125,2,74701.0,2.0
20191125,3,81169.0,2.0
20191126,2,73364.0,2.0
20191126,3,81381.0,2.0
20191127,2,73980.0,2.0
20191127,3,80718.0,2.0
20191128,2,57477.0,2.0
20191128,3,64631.0,2.0
20191129,2,57520.0,2.0
20191129,3,65151.0,2.0
20191202,2,58063.0,2.0
20191202,3,64982.0,2.0
20191203,2,58763.0,2.0
20191203,3,65534.0,2.0
20191204,2,59712.0,2.0
20191204,3,66893.0,2.0
20191205,2,60689.0,2.0
20191205,3,68406.0,2.0
20191206,2,60453.0,2.0
20191206,3,67098.0,2.0
20191209,2,60810.0,2.0
20191209,3,67588.0,2.0
20191210,2,61132.0,2.0
20191210,3,68980.0,2.0
20191211,2,61804.0,2.0
20191211,3,70282.0,2.0
20191212,2,61452.0,2.0
20191212,3,69729.0,2.0
20191213,2,61219.0,2.0
20191213,3,68913.0,2.0
20191216,2,61929.0,1.0
20191216,3,68763.0,1.0
20191217,2,64649.0,1.0
20191217,3,69854.0,1.0
20191218,2,64727.0,1.0
20191218,3,70783.0,1.0
20191219,2,64952.0,1.0
20191219,3,70399.0,1.0
20191220,2,64985.0,1.0
20191220,3,70792.0,1.0
20191223,2,64347.0,1.0
20191223,3,70148.0,1.0
20191224,2,63278.0,1.0
20191224,3,69165.0,1.0
20191225,2,63470.0,1.0
20191225,3,69024.0,1.0
20191226,2,61238.0,1.0
20191226,3,67542.0,1.0
20191227,2,61077.0,1.0
20191227,3,66535.0,1.0
20191230,2,60828.0,1.0
20191230,3,66603.0,1.0
20191231,2,57424.0,1.0
20191231,3,63430.0,1.0
20200102,2,58287.0,1.0
20200102,3,64547.0,1.0
20200103,2,58671.0,1.0
20200103,3,64638.0,1.0
20200106,2,58775.0,1.0
20200106,3,65326.0,1.0
20200107,2,57261.0,1.0
20200107,3,63551.0,1.0
20200108,2,56120.0,1.0
20200108,3,62661.0,1.0
20200109,2,58234.0,1.0
20200109,3,66168.0,1.0
20200110,2,58640.0,1.0
20200110,3,66821.0,1.0
20200113,2,58465.0,1.0
20200113,3,66702.0,1.0
20200114,2,57828.0,1.0
20200114,3,64676.0,1.0
20200115,2,65294.0,2.0
20200115,3,73644.0,2.0
20200116,2,65667.0,2.0
20200116,3,73706.0,2.0
20200117,2,67479.0,2.0
20200117,3,74748.0,2.0
20200120,2,68540.0,2.0
20200120,3,74499.0,2.0
20200121,2,69150.0,2.0
20200121,3,75164.0,2.0
20200122,2,67743.0,2.0
20200122,3,73799.0,2.0
20200123,2,65714.0,2.0
20200123,3,71460.0,2.0
20200203,2,60838.0,2.0
20200203,3,64930.0,2.0
20200204,2,60556.0,2.0
20200204,3,64576.0,2.0
20200205,2,60222.0,2.0
20200205,3,64013.0,2.0
20200206,2,59541.0,2.0
20200206,3,63580.0,2.0
20200207,2,61877.0,2.0
20200207,3,65641.0,2.0
20200210,2,60858.0,2.0
20200210,3,64528.0,2.0
20200211,2,59552.0,2.0
20200211,3,64322.0,2.0
20200212,2,57531.0,2.0
20200212,3,62622.0,2.0
